id;cp;lat;lon;nom;origin;exp
54422;54120;48.52889;6.74194;Pettonville;fr;0
54423;54540;48.48333;6.86583;Pexonne;fr;0
54424;54610;48.91194;6.27694;Phlin;fr;0
54425;54490;49.30667;5.78639;Piennes;fr;0
54426;54200;48.64278;5.93000;Pierre-la-Treiche;fr;0
54427;54540;48.46861;6.93250;Pierre-Percée;fr;0
54428;54620;49.41583;5.71139;Pierrepont;fr;0
54429;54160;48.54889;6.12194;Pierreville;fr;0
54430;54340;48.76806;6.12750;Pompey;fr;0
54431;54700;48.90444;6.05417;Pont-à-Mousson;fr;0
54432;54550;48.60500;6.09722;Pont-Saint-Vincent;fr;0
54433;54700;48.90222;6.16333;Port-sur-Seille;fr;0
54434;54116;48.43444;6.10639;Praye;fr;0
54435;54530;48.97806;5.99694;Prény;fr;0
54436;54490;49.34444;5.79139;Preutin-Higny;fr;0
54437;54160;48.54194;6.14139;Pulligny;fr;0
54438;54115;48.39861;6.03361;Pulney;fr;0
54439;54425;48.70111;6.25833;Pulnoy;fr;0
54440;54800;49.15639;5.79250;Puxe;fr;0
54441;54800;49.07694;5.88778;Puxieux;fr;0
54442;54330;48.47250;6.09944;Quevilloncourt;fr;0
54443;54540;48.51306;7.09389;Raon-lès-Leau;fr;0
54444;54610;48.92750;6.21806;Raucourt;fr;0
54445;54370;48.65083;6.49750;Raville-sur-Sânon;fr;0
54446;54370;48.71917;6.58278;Réchicourt-la-Petite;fr;0
54447;54450;48.54056;6.72806;Réclonville;fr;0
54449;54300;48.56083;6.46889;Rehainviller;fr;0
54450;54120;48.50917;6.76694;Reherrey;fr;0
54451;54430;49.50167;5.75500;Réhon;fr;0
54452;54450;48.59833;6.74333;Reillon;fr;0
54453;54470;48.98722;5.90306;Rembercourt-sur-Mad;fr;0
54455;54830;48.46306;6.47389;Remenoville;fr;0
54456;54110;48.70500;6.38917;Réméréville;fr;0
54457;54370;48.65917;6.73667;Remoncourt;fr;0
54458;54450;48.60778;6.83278;Repaix;fr;0
54459;54630;48.59472;6.16972;Richardménil;fr;0
54460;54380;48.81972;5.98056;Rogéville;fr;0
54461;54360;48.51611;6.35944;Romain;fr;0
54462;54110;48.59222;6.33333;Rosières-aux-Salines;fr;0
54463;54385;48.79278;6.00083;Rosières-en-Haye;fr;0
54464;54610;48.89889;6.20556;Rouves;fr;0
54465;54290;48.46611;6.29194;Roville-devant-Bayon;fr;0
54466;54200;48.77806;5.87028;Royaumeix;fr;0
54467;54290;48.45056;6.43444;Rozelieures;fr;0
54468;54210;48.55556;6.31167;Saffais;fr;0
54469;54580;49.18111;5.99556;Saint-Ail;fr;0
54470;54470;48.89250;5.79222;Saint-Baussant;fr;0
54471;54290;48.43028;6.43750;Saint-Boingt;fr;0
54472;54950;48.53139;6.60250;Saint-Clément;fr;0
54473;54930;48.41917;6.13278;Saint-Firmin;fr;0
54474;54700;48.87028;6.11556;Sainte-Geneviève;fr;0
54475;54290;48.43111;6.33889;Saint-Germain;fr;0
54476;54260;49.45389;5.46500;Saint-Jean-lès-Longuyon;fr;0
54477;54470;49.01444;5.90056;Saint-Julien-lès-Gorze;fr;0
54478;54800;49.12167;5.95417;Saint-Marcel;fr;0
54479;54290;48.50556;6.30556;Saint-Mard;fr;0
54480;54450;48.56806;6.75278;Saint-Martin;fr;0
54481;54540;48.51028;6.84750;Saint-Maurice-aux-Forges;fr;0
54482;54130;48.70111;6.20667;Saint-Max;fr;0
54483;54210;48.63083;6.30222;Saint-Nicolas-de-Port;fr;0
54484;54540;48.51000;6.82444;Sainte-Pôle;fr;0
54485;54730;49.52917;5.64833;Saint-Pancré;fr;0
54486;54740;48.49806;6.24972;Saint-Remimont;fr;0
54487;54290;48.41583;6.39333;Saint-Rémy-aux-Bois;fr;0
54488;54480;48.53389;6.97361;Saint-Sauveur;fr;0
54489;54620;49.38167;5.73472;Saint-Supplet;fr;0
54490;54380;48.79028;6.04417;Saizerais;fr;0
54491;54560;49.34750;5.92500;Sancy;fr;0
54492;54200;48.77139;5.83833;Sanzey;fr;0
54493;54650;49.53278;5.82583;Saulnes;fr;0
54494;54115;48.46972;5.94444;Saulxerotte;fr;0
54495;54420;48.68889;6.24694;Saulxures-lès-Nancy;fr;0
54496;54170;48.52639;5.80722;Saulxures-lès-Vannes;fr;0
54497;54330;48.42583;6.07889;Saxon-Sion;fr;0
54498;54280;48.71583;6.26611;Seichamps;fr;0
54499;54470;48.87000;5.79111;Seicheprey;fr;0
54500;54170;48.50000;5.96722;Selaincourt;fr;0
54501;54830;48.45778;6.51667;Seranville;fr;0
54502;54370;48.69000;6.46250;Serres;fr;0
54504;54560;49.39861;5.88778;Serrouville;fr;0
54505;54550;48.62222;6.04750;Sexey-aux-Forges;fr;0
54507;54300;48.63444;6.53083;Sionviller;fr;0
54508;54610;48.83111;6.20056;Sivry;fr;0
54509;54110;48.63194;6.37639;Sommerviller;fr;0
54510;54280;48.74806;6.41667;Sornéville;fr;0
54511;54800;49.07222;5.83278;Sponville;fr;0
54512;54480;48.60500;6.93361;Tanconville;fr;0
54513;54116;48.46917;6.13889;Tantonville;fr;0
54514;54260;49.50806;5.63333;Tellancourt;fr;0
54515;54330;48.54583;6.04528;Thélod;fr;0
54516;54930;48.40444;6.05944;They-sous-Vaudemont;fr;0
54517;54610;48.90139;6.29611;Thézey-Saint-Martin;fr;0
54518;54470;48.95417;5.86611;Thiaucourt-Regniéville;fr;0
54519;54120;48.41250;6.80833;Thiaville-sur-Meurthe;fr;0
54520;54300;48.57972;6.62278;Thiébauménil;fr;0
54521;54880;49.47306;5.90833;Thil;fr;0
54522;54115;48.44306;6.02861;Thorey-Lyautey;fr;0
54523;54170;48.57417;5.97278;Thuilley-aux-Groseilles;fr;0
54524;54800;49.20111;5.79667;Thumeréville;fr;0
54525;54190;49.46194;5.88417;Tiercelet;fr;0
54526;54510;48.68556;6.21167;Tomblaine;fr;0
54527;54210;48.55194;6.25056;Tonnoy;fr;0
54528;54200;48.67500;5.89167;Toul;fr;0
54529;54115;48.40722;5.94667;Tramont-Émy;fr;0
54530;54115;48.39639;5.96167;Tramont-Lassus;fr;0
54531;54115;48.40722;5.92500;Tramont-Saint-André;fr;0
54532;54385;48.80528;5.94000;Tremblecourt;fr;0
54533;54750;49.32444;5.93639;Trieux;fr;0
54534;54570;48.71583;5.77250;Trondes;fr;0
54535;54800;49.08500;5.92000;Tronville;fr;0
54536;54640;49.30306;5.88278;Tucquegnieux;fr;0
54537;54870;49.47139;5.69861;Ugny;fr;0
54538;54112;48.56917;5.74389;Uruffe;fr;0
54539;54540;48.48139;6.81417;Vacqueville;fr;0
54540;54480;48.55861;6.96611;Val-et-Châtillon;fr;0
54541;54370;48.67944;6.49139;Valhey;fr;0
54542;54910;49.21194;5.93556;Valleroy;fr;0
54543;54830;48.46222;6.54778;Vallois;fr;0
54544;54890;49.01694;5.97639;Vandelainville;fr;0
54545;54115;48.42722;5.99417;Vandeléville;fr;0
54546;54121;48.95417;6.03639;Vandières;fr;0
54547;54500;48.65611;6.16750;Vand½uvre-lès-Nancy;fr;0
54548;54112;48.54583;5.77944;Vannes-le-Châtel;fr;0
54549;54110;48.63389;6.31361;Varangéville;fr;0
54550;54122;48.50806;6.62389;Vathiménil;fr;0
54551;54370;48.66944;6.69250;Vaucourt;fr;0
54552;54330;48.41694;6.05611;Vaudémont;fr;0
54553;54740;48.45889;6.20111;Vaudeville;fr;0
54554;54740;48.43806;6.19889;Vaudigny;fr;0
54555;54120;48.51583;6.75417;Vaxainville;fr;0
54556;54450;48.59667;6.71083;Vého;fr;0
54557;54840;48.70278;6.02111;Bois-de-Haye;fr;0
54558;54280;48.71306;6.32278;Velaine-sous-Amance;fr;0
54559;54290;48.53028;6.27639;Velle-sur-Moselle;fr;0
54560;54540;48.46694;6.81333;Veney;fr;0
54561;54830;48.44444;6.46833;Vennezey;fr;0
54562;54450;48.58361;6.81111;Verdenal;fr;0
54563;54330;48.48694;6.08778;Vézelise;fr;0
54564;54470;48.94278;5.92667;Viéville-en-Haye;fr;0
54565;54360;48.56056;6.33111;Vigneulles;fr;0
54566;54700;48.93389;5.97389;Vilcey-sur-Trey;fr;0
54567;54290;48.45583;6.34917;Villacourt;fr;0
54568;54620;49.41139;5.78222;Ville-au-Montois;fr;0
54569;54380;48.84833;6.12111;Ville-au-Val;fr;0
54570;54890;49.00667;5.95917;Villecey-sur-Mad;fr;0
54571;54210;48.61417;6.25417;Ville-en-Vermois;fr;0
54572;54730;49.54444;5.64833;Ville-Houdlémont;fr;0
54573;54380;48.82750;6.01194;Villers-en-Haye;fr;0
54574;54870;49.50444;5.69361;Villers-la-Chèvre;fr;0
54575;54920;49.47083;5.82139;Villers-la-Montagne;fr;0
54576;54260;49.46500;5.48972;Villers-le-Rond;fr;0
54577;54760;48.81417;6.25139;Villers-lès-Moivrons;fr;0
54578;54600;48.67306;6.15472;Villers-lès-Nancy;fr;0
54579;54700;48.94333;5.99889;Villers-sous-Prény;fr;0
54580;54190;49.46972;5.92861;Villerupt;fr;0
54581;54800;49.11861;5.86611;Ville-sur-Yron;fr;0
54582;54260;49.47472;5.54583;Villette;fr;0
54583;54840;48.65889;5.97694;Villey-le-Sec;fr;0
54584;54200;48.73083;5.97778;Villey-Saint-Étienne;fr;0
54585;54290;48.46222;6.31972;Virecourt;fr;0
54586;54123;48.58778;6.03278;Viterne;fr;0
54587;54330;48.48667;6.04639;Vitrey;fr;0
54588;54300;48.60083;6.43972;Vitrimont;fr;0
54589;54700;48.96583;6.05778;Vittonville;fr;0
54590;54260;49.47306;5.63361;Viviers-sur-Chiers;fr;0
54591;54134;48.52111;6.16306;Voinémont;fr;0
54592;54330;48.46500;6.08028;Vroncourt;fr;0
54593;54890;49.01028;5.94972;Waville;fr;0
54594;54470;48.97472;5.85444;Xammes;fr;0
54595;54300;48.53222;6.46278;Xermaménil;fr;0
54596;54990;48.56639;6.09861;Xeuilley;fr;0
54597;54740;48.43056;6.17250;Xirocourt;fr;0
54598;54490;49.35472;5.76694;Xivry-Circourt;fr;0
54599;54800;49.05528;5.84861;Xonville;fr;0
54600;54370;48.65694;6.70972;Xousse;fr;0
54601;54370;48.68944;6.65611;Xures;fr;0
54602;54620;49.39722;5.70667;Han-devant-Pierrepont;fr;0
55001;55130;48.53139;5.49444;Abainville;fr;0
55002;55400;49.19694;5.53972;Abaucourt-Hautecourt;fr;0
55004;55110;49.36750;5.12111;Aincreville;fr;0
55005;55130;48.51806;5.61139;Amanty;fr;0
55007;55300;49.01944;5.44250;Ambly-sur-Meuse;fr;0
55008;55230;49.26639;5.64833;Amel-sur-l'Étang;fr;0
55009;55320;49.07111;5.40639;Ancemont;fr;0
55010;55170;48.63583;5.01972;Ancerville;fr;0
55011;55800;48.79111;4.95500;Andernay;fr;0
55012;55300;48.85528;5.63917;Apremont-la-Forêt;fr;0
55013;55230;49.41361;5.65861;Arrancy-sur-Crusne;fr;0
55014;55120;49.14333;5.08139;Aubréville;fr;0
55015;55170;48.63500;5.12917;Aulnois-en-Perthois;fr;0
55017;55120;49.03500;5.13833;Autrécourt-sur-Aire;fr;0
55018;55700;49.56194;5.12833;Autréville-Saint-Lambert;fr;0
55021;55210;49.03194;5.70000;Avillers-Sainte-Croix;fr;0
55022;55600;49.56639;5.39083;Avioth;fr;0
55023;55270;49.20694;5.14250;Avocourt;fr;0
55024;55150;49.29139;5.46722;Azannes-et-Soumazannes;fr;0
55025;55700;49.48806;5.24028;Baâlon;fr;0
55026;55130;48.55000;5.58583;Badonvilliers-Gérauvilliers;fr;0
55027;55300;48.95917;5.49917;Bannoncourt;fr;0
55028;55110;49.35361;5.08917;Bantheville;fr;0
55029;55000;48.77167;5.16722;Bar-le-Duc;fr;0
55031;55170;48.68778;5.01694;Baudonvilliers;fr;0
55032;55260;48.83972;5.38778;Baudrémont;fr;0
55033;55270;49.26222;5.01417;Baulny;fr;0
55034;55600;49.49667;5.42806;Bazeilles-sur-Othain;fr;0
55035;55170;48.67583;5.13889;Bazincourt-sur-Saulx;fr;0
55036;55700;49.45806;5.11500;Beauclair;fr;0
55037;55700;49.47194;5.11333;Beaufort-en-Argonne;fr;0
55038;55250;49.03167;5.06694;Beaulieu-en-Argonne;fr;0
55039;55100;49.25861;5.40778;Beaumont-en-Verdunois;fr;0
55040;55250;48.96806;5.19222;Beausite;fr;0
55041;55000;48.79333;5.18167;Behonne;fr;0
55042;55100;49.13194;5.39917;Belleray;fr;0
55043;55430;49.17639;5.38028;Belleville-sur-Meuse;fr;0
55044;55260;48.86333;5.30694;Belrain;fr;0
55045;55100;49.14139;5.44194;Belrupt-en-Verdunois;fr;0
55046;55210;48.96222;5.82556;Beney-en-Woëvre;fr;0
55047;55100;49.16667;5.23472;Béthelainville;fr;0
55048;55270;49.25250;5.23111;Béthincourt;fr;0
55049;55000;48.75778;5.02694;Beurey-sur-Saulx;fr;0
55050;55100;49.23667;5.46750;Bezonvaux;fr;0
55051;55290;48.56333;5.34778;Biencourt-sur-Orge;fr;0
55053;55230;49.33278;5.57556;Billy-sous-Mangiennes;fr;0
55054;55300;48.86889;5.49444;Bislée;fr;0
55055;55400;49.15944;5.53778;Blanzée;fr;0
55057;55400;49.18528;5.67250;Boinville-en-Woëvre;fr;0
55058;55200;48.80222;5.57167;Boncourt-sur-Meuse;fr;0
55059;55130;48.52250;5.43750;Bonnet;fr;0
55060;55160;49.09694;5.59278;Bonzée;fr;0
55061;55500;48.61722;5.23028;Le Bouchon-sur-Saulx;fr;0
55062;55300;48.84250;5.71806;Bouconville-sur-Madt;fr;0
55063;55240;49.29167;5.74250;Bouligny;fr;0
55064;55300;48.99083;5.45139;Bouquemont;fr;0
55065;55270;49.19639;5.04250;Boureuilles;fr;0
55066;55190;48.64444;5.51167;Bovée-sur-Barboure;fr;0
55067;55500;48.64750;5.41750;Boviolles;fr;0
55068;55120;49.12389;5.13722;Brabant-en-Argonne;fr;0
55069;55800;48.84556;4.98306;Brabant-le-Roi;fr;0
55070;55100;49.27278;5.31111;Brabant-sur-Meuse;fr;0
55071;55150;49.39222;5.30389;Brandeville;fr;0
55072;55400;49.15500;5.62667;Braquis;fr;0
55073;55100;49.21028;5.37694;Bras-sur-Meuse;fr;0
55075;55170;48.58028;5.15000;Brauvilliers;fr;0
55076;55150;49.38250;5.32944;Bréhéville;fr;0
55077;55600;49.58361;5.39083;Breux;fr;0
55078;55110;49.33583;5.18139;Brieulles-sur-Meuse;fr;0
55079;55000;48.71139;5.09472;Brillon-en-Barrois;fr;0
55080;55140;48.47361;5.71417;Brixey-aux-Chanoines;fr;0
55081;55250;49.00583;5.05694;Brizeaux;fr;0
55082;55120;49.11500;5.16639;Brocourt-en-Argonne;fr;0
55083;55700;49.51722;5.25917;Brouennes;fr;0
55084;55190;48.63833;5.54889;Broussey-en-Blois;fr;0
55085;55200;48.82472;5.70389;Broussey-Raulecourt;fr;0
55087;55290;48.50472;5.35667;Bure;fr;0
55088;55140;48.56333;5.66944;Burey-en-Vaux;fr;0
55089;55140;48.50222;5.69889;Burey-la-Côte;fr;0
55093;55300;48.91583;5.67194;Buxières-sous-les-Côtes;fr;0
55094;55400;49.16944;5.71028;Buzy-Darmont;fr;0
55095;55700;49.51222;5.15778;Cesse;fr;0
55096;55210;48.94722;5.63972;Chaillon;fr;0
55097;55140;48.60306;5.68056;Chalaines;fr;0
55099;55100;49.23667;5.32667;Champneuville;fr;0
55100;55140;48.54444;5.69472;Champougny;fr;0
55101;55000;48.82417;5.12583;Chardogne;fr;0
55102;55100;49.20750;5.36306;Charny-sur-Meuse;fr;0
55103;55270;49.25806;5.03028;Charpentry;fr;0
55104;55130;48.45861;5.43222;Chassey-Beaupré;fr;0
55105;55400;49.14500;5.52389;Châtillon-sous-les-Côtes;fr;0
55106;55100;49.21750;5.26778;Chattancourt;fr;0
55107;55150;49.30694;5.42583;Chaumont-devant-Damvillers;fr;0
55108;55260;48.92667;5.25806;Chaumont-sur-Aire;fr;0
55109;55600;49.51917;5.31000;Chauvency-le-Château;fr;0
55110;55600;49.53361;5.29611;Chauvency-Saint-Hubert;fr;0
55111;55300;48.90111;5.52361;Chauvoncourt;fr;0
55113;55270;49.23167;5.05806;Cheppy;fr;0
55114;55200;48.75056;5.49722;Chonville-Malaumont;fr;0
55115;55270;49.29750;5.09333;Cierges-sous-Montfaucon;fr;0
55116;55120;49.14250;4.97222;Le Claon;fr;0
55117;55120;49.10611;5.07083;Clermont-en-Argonne;fr;0
55118;55110;49.36333;5.15556;Cléry-le-Grand;fr;0
55119;55110;49.36722;5.17944;Cléry-le-Petit;fr;0
55120;55000;48.75083;5.11667;Combles-en-Barrois;fr;0
55121;55160;49.05889;5.62444;Combres-sous-les-Côtes;fr;0
55122;55200;48.76417;5.59167;Commercy;fr;0
55123;55000;48.86722;5.16694;Les Hauts-de-Chée;fr;0
55124;55110;49.28722;5.28611;Consenvoye;fr;0
55125;55800;48.80278;4.95556;Contrisson;fr;0
55127;55260;48.82500;5.44139;Courcelles-en-Barrois;fr;0
55128;55260;48.93667;5.24306;Courcelles-sur-Aire;fr;0
55129;55260;48.93750;5.35583;Courouvre;fr;0
55132;55170;48.61028;5.08417;Cousances-les-Forges;fr;0
55133;55290;48.58167;5.30194;Couvertpuis;fr;0
55134;55800;48.77528;5.02611;Couvonges;fr;0
55137;55270;49.26778;5.17861;Cuisy;fr;0
55138;55000;48.862725;2.287592;Culey;fr;0
55139;55100;49.23278;5.28083;Cumières-le-Mort-Homme;fr;0
55140;55110;49.33611;5.11694;Cunel;fr;0
55141;55500;48.79167;5.39639;Dagonville;fr;0
55142;55130;48.44111;5.50944;Dainville-Bertheléville;fr;0
55143;55400;49.20139;5.49139;Damloup;fr;0
55144;55500;48.59333;5.23917;Dammarie-sur-Saulx;fr;0
55145;55150;49.34278;5.39972;Damvillers;fr;0
55146;55110;49.30806;5.23528;Dannevoux;fr;0
55148;55130;48.56361;5.52167;Delouze-Rosières;fr;0
55149;55150;49.40833;5.43194;Delut;fr;0
55150;55130;48.58194;5.45917;Demange-Baudignécourt;fr;0
55153;55400;49.22056;5.51028;Dieppe-sous-Douaumont;fr;0
55154;55320;49.07083;5.42222;Dieue-sur-Meuse;fr;0
55155;55120;49.13722;5.19083;Dombasle-en-Argonne;fr;0
55156;55150;49.39139;5.45889;Dombras;fr;0
55157;55160;49.03139;5.60833;Dommartin-la-Montagne;fr;0
55158;55240;49.28583;5.70333;Dommary-Baroncourt;fr;0
55159;55300;48.93194;5.48972;Dompcevrin;fr;0
55160;55300;48.99500;5.58500;Dompierre-aux-Bois;fr;0
55162;55240;49.29722;5.69333;Domremy-la-Canne;fr;0
55163;55160;49.05833;5.71750;Doncourt-aux-Templiers;fr;0
55165;55110;49.38139;5.16972;Doulcon;fr;0
55166;55100;49.10528;5.38500;Dugny-sur-Meuse;fr;0
55167;55110;49.38583;5.18306;Dun-sur-Meuse;fr;0
55168;55230;49.36139;5.63333;Duzey;fr;0
55169;55600;49.52694;5.45972;Écouviez;fr;0
55170;55150;49.36333;5.34972;Écurey-en-Verdunois;fr;0
55171;55400;49.17944;5.49750;Eix;fr;0
55172;55160;49.06500;5.59389;Les Éparges;fr;0
55173;55140;48.54500;5.63972;Épiez-sur-Meuse;fr;0
55174;55270;49.27667;5.08028;Épinonville;fr;0
55175;55260;48.84972;5.28333;Érize-la-Brûlée;fr;0
55177;55260;48.91806;5.24139;Érize-la-Petite;fr;0
55178;55000;48.81250;5.28417;Érize-Saint-Dizier;fr;0
55179;55500;48.74250;5.41389;Erneville-aux-Bois;fr;0
55180;55100;49.20778;5.21139;Esnes-en-Argonne;fr;0
55181;55400;49.21278;5.63639;Étain;fr;0
55182;55240;49.27500;5.67889;Éton;fr;0
55183;55150;49.33306;5.37111;Étraye;fr;0
55184;55200;48.74833;5.62583;Euville;fr;0
55185;55250;48.98278;5.12389;Èvres;fr;0
55186;55000;48.79028;5.12611;Fains-Véel;fr;0
55188;55600;49.47333;5.44083;Flassigny;fr;0
55189;55100;49.19500;5.43444;Fleury-devant-Douaumont;fr;0
55191;55400;49.23389;5.60583;Foameix-Ornel;fr;0
55192;55110;49.36889;5.23556;Fontaines-Saint-Clair;fr;0
55193;55110;49.26278;5.29194;Forges-sur-Meuse;fr;0
55194;55250;48.99889;5.10083;Foucaucourt-sur-Thabas;fr;0
55195;55500;48.62361;5.24694;Fouchères-aux-Bois;fr;0
55196;55200;48.80083;5.65472;Frémeréville-sous-les-Côtes;fr;0
55197;55260;48.89694;5.44139;Fresnes-au-Mont;fr;0
55198;55160;49.09639;5.63167;Fresnes-en-Woëvre;fr;0
55199;55120;49.06028;5.12306;Froidos;fr;0
55200;55100;49.15889;5.28694;Fromeréville-les-Vallons;fr;0
55201;55400;49.21389;5.58278;Fromezey;fr;0
55202;55120;49.07806;5.00250;Futeau;fr;0
55204;55320;49.03583;5.43722;Génicourt-sur-Meuse;fr;0
55206;55110;49.28500;5.23806;Gercourt-et-Drillancourt;fr;0
55207;55000;48.78083;5.29472;Géry;fr;0
55208;55110;49.30611;5.06000;Gesnes-en-Argonne;fr;0
55210;55260;48.84917;5.36861;Gimécourt;fr;0
55211;55400;49.24528;5.57278;Gincrey;fr;0
55212;55200;48.80389;5.62833;Girauvoisin;fr;0
55214;55500;48.66139;5.32444;Givrauval;fr;0
55215;55130;48.51361;5.50722;Gondrecourt-le-Château;fr;0
55216;55230;49.29389;5.66306;Gouraincourt;fr;0
55217;55140;48.48500;5.68889;Goussaincourt;fr;0
55218;55150;49.27694;5.47694;Gremilly;fr;0
55219;55400;49.17389;5.55611;Grimaucourt-en-Woëvre;fr;0
55220;55500;48.79222;5.46861;Grimaucourt-près-Sampigny;fr;0
55221;55000;48.73028;5.25667;Guerpont;fr;0
55222;55400;49.17083;5.67889;Gussainville;fr;0
55224;55000;48.68583;5.08444;Haironville;fr;0
55225;55700;49.44944;5.12056;Halles-sous-les-Côtes;fr;0
55226;55600;49.48111;5.33222;Han-lès-Juvigny;fr;0
55228;55210;49.04028;5.65861;Hannonville-sous-les-Côtes;fr;0
55229;55300;48.86611;5.53889;Han-sur-Meuse;fr;0
55232;55160;49.09861;5.72750;Harville;fr;0
55236;55100;49.12667;5.42250;Haudainville;fr;0
55237;55160;49.11583;5.55972;Haudiomont;fr;0
55239;55100;49.27278;5.35250;Haumont-près-Samogneux;fr;0
55241;55220;48.99389;5.29306;Heippes;fr;0
55242;55160;49.13361;5.66611;Hennemont;fr;0
55243;55210;49.04556;5.63667;Herbeuville;fr;0
55244;55400;49.17861;5.59278;Herméville-en-Woëvre;fr;0
55245;55210;48.93250;5.69806;Heudicourt-sous-les-Côtes;fr;0
55246;55290;48.60194;5.33222;Hévilliers;fr;0
55247;55130;48.49083;5.46694;Horville-en-Ornois;fr;0
55248;55130;48.54861;5.47306;Houdelaincourt;fr;0
55250;55700;49.54667;5.16278;Inor;fr;0
55251;55220;49.03583;5.21083;Ippécourt;fr;0
55252;55600;49.47611;5.38806;Iré-le-Sec;fr;0
55253;55120;49.11056;5.00333;Les Islettes;fr;0
55254;55220;48.96667;5.28667;Les Trois-Domaines;fr;0
55255;55600;49.43056;5.38139;Jametz;fr;0
55256;55160;49.06667;5.78583;Jonville-en-Woëvre;fr;0
55257;55120;49.13389;5.22250;Jouy-en-Argonne;fr;0
55258;55200;48.77111;5.69333;Geville;fr;0
55260;55120;49.06306;5.19083;Julvécourt;fr;0
55261;55170;48.59806;5.15444;Juvigny-en-Perthois;fr;0
55262;55600;49.46694;5.34111;Juvigny-sur-Loison;fr;0
55263;55300;48.85806;5.48250;K½ur-la-Grande;fr;0
55264;55300;48.85528;5.49500;K½ur-la-Petite;fr;0
55265;55160;49.09694;5.79278;Labeuville;fr;0
55266;55120;49.16667;4.95917;Lachalade;fr;0
55267;55210;49.03722;5.81861;Lachaussée;fr;0
55268;55300;48.97361;5.51139;Lacroix-sur-Meuse;fr;0
55269;55260;48.93917;5.41000;Lahaymeix;fr;0
55270;55300;48.88778;5.78194;Lahayville;fr;0
55271;55800;48.89083;5.02306;Laheycourt;fr;0
55272;55800;48.83472;5.04306;Laimont;fr;0
55274;55300;48.95917;5.57806;Lamorville;fr;0
55275;55700;49.54750;5.23417;Lamouilly;fr;0
55276;55100;49.10389;5.34917;Landrecourt-Lempire;fr;0
55278;55190;48.70472;5.58694;Laneuville-au-Rupt;fr;0
55279;55700;49.49139;5.16417;Laneuville-sur-Meuse;fr;0
55280;55400;49.20583;5.71306;Lanhères;fr;0
55281;55160;49.08778;5.81472;Latour-en-Woëvre;fr;0
55282;55260;48.81417;5.34389;Lavallée;fr;0
55284;55170;48.66167;5.15167;Lavincourt;fr;0
55285;55120;49.04528;5.13750;Lavoye;fr;0
55286;55220;49.06694;5.28556;Lemmes;fr;0
55288;55200;48.79167;5.54417;Lérouville;fr;0
55289;55260;48.82306;5.35139;Levoncourt;fr;0
55290;55260;48.80889;5.38222;Lignières-sur-Aire;fr;0
55291;55500;48.68861;5.32389;Ligny-en-Barrois;fr;0
55292;55110;49.35500;5.19778;Liny-devant-Dun;fr;0
55293;55110;49.41056;5.22944;Lion-devant-Dun;fr;0
55295;55250;48.89639;5.12611;Lisle-en-Barrois;fr;0
55296;55000;48.71806;5.04722;L'Isle-en-Rigault;fr;0
55297;55150;49.37250;5.34694;Lissey;fr;0
55298;55000;48.76528;5.28472;Loisey;fr;0
55299;55230;49.31111;5.61250;Loison;fr;0
55300;55500;48.64667;5.34028;Longeaux;fr;0
55301;55260;48.90972;5.30667;Longchamps-sur-Aire;fr;0
55302;55000;48.74250;5.21056;Longeville-en-Barrois;fr;0
55303;55300;48.87056;5.67389;Loupmont;fr;0
55304;55800;48.86722;5.07611;Louppy-le-Château;fr;0
55306;55600;49.44444;5.34833;Louppy-sur-Loison;fr;0
55307;55100;49.23778;5.39833;Louvemont-Côte-du-Poivre;fr;0
55310;55700;49.52361;5.15639;Luzy-Saint-Martin;fr;0
55311;55160;49.10222;5.70111;Maizeray;fr;0
55312;55300;48.92472;5.51167;Maizey;fr;0
55313;55270;49.24194;5.17972;Malancourt;fr;0
55315;55290;48.49167;5.39028;Mandres-en-Barrois;fr;0
55316;55150;49.35500;5.52778;Mangiennes;fr;0
55317;55160;49.11167;5.59722;Manheulles;fr;0
55320;55160;49.08972;5.68139;Marchéville-en-Woëvre;fr;0
55321;55100;49.21111;5.30194;Marre;fr;0
55322;55190;48.64139;5.44444;Marson-sur-Barboure;fr;0
55323;55700;49.53333;5.17306;Martincourt-sur-Meuse;fr;0
55324;55600;49.45222;5.45583;Marville;fr;0
55325;55400;49.24861;5.50889;Maucourt-sur-Orne;fr;0
55326;55500;48.66889;5.25333;Maulan;fr;0
55327;55190;48.59444;5.55444;Mauvages;fr;0
55328;55140;48.53833;5.66639;Maxey-sur-Vaise;fr;0
55329;55300;48.82528;5.53278;Mécrin;fr;0
55330;55190;48.67722;5.49222;Méligny-le-Grand;fr;0
55331;55190;48.65944;5.46556;Méligny-le-Petit;fr;0
55332;55500;48.65056;5.35472;Menaucourt;fr;0
55333;55260;48.80528;5.44389;Ménil-aux-Bois;fr;0
55334;55190;48.70333;5.52833;Ménil-la-Horgne;fr;0
55335;55500;48.62750;5.21722;Ménil-sur-Saulx;fr;0
55336;55150;49.37861;5.48056;Merles-sur-Loison;fr;0
55338;55110;49.39750;5.20722;Milly-sur-Bradon;fr;0
55339;55400;49.24222;5.53000;Mogeville;fr;0
55340;55800;48.78306;5.00472;Mognéville;fr;0
55341;55150;49.30611;5.40306;Moirey-Flabas-Crépion;fr;0
55343;55270;49.24750;5.01250;Montblainville;fr;0
55344;55140;48.52806;5.69389;Montbras;fr;0
55345;55110;49.41056;5.16694;Mont-devant-Sassey;fr;0
